"SKU","ID","Tipo","Nombre","Precio normal","_bgm_min_1","_bgm_descuento_1","_bgm_min_2","_bgm_descuento_2","_bgm_modo_descuento","reglas"
"6882953222128","3510","variable","Esmalte Permanente Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6915441019013","18724","variable","Esmalte Permanente Vicky Nails","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805251010234","18254","variable","Esmalte Reflectante Cherimoya","","3","500",,,"unico","#19 Descuento lote 500"
"8588988607180","8082","simple","Espejo Con Aumento X5 Grande","2190","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"8588981117488","29782","variable","Espejo de cartera Corazon Pandita Ref:111748","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981125773","29984","variable","Espejo de cartera Cuadrado con orejitas","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"8588981117341","29788","variable","Espejo de cartera Panda Ref:111734","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981117525","29795","variable","Espejo de corazon Conejito Ref:111752","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7822456317494","19868","variable","Espejo De Mano Cats","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"FT5010","20172","simple","Espejo De Mano De Melody","7990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988607135","22817","simple","Espejo De Maquillaje Con Chupon Y Aumento 3X","2200","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988607173","22645","simple","Espejo De Maquillaje Con Chupon Y Aumento 3X","2100","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988607210","22561","simple","Espejo De Mesa Doble De 5"" Con Aumento 3X","1890","3","500",,,"unico","#19 Descuento lote 500"
"8588988607227","22557","simple","Espejo De Mesa Doble De 6'","1890","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988607234","22558","simple","Espejo De Mesa Doble De 7""","2390","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988607241","22560","simple","Espejo De Mesa Doble De 8"" Con Aumento 3X","2490","3","500",,,"unico","#19 Descuento lote 500"
"9669669672181","26745","simple","Espejo de mesa Melody","6990,00","3","1000",,,"unico","#37 Descuento lote 1000"
"6976414452862","21962","variable","Espejo Estrella Hello Kitty","","3","500",,,"unico","#19 Descuento lote 500"
"9669669700365","26397","simple","Espejo para extensiones de pestañas","1890,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988782894","12042","simple","Espejos De Mano Panda","1100","3","110","12","500","unico","#157 Descuento lote 110 ; #66 Descuento Nivel II lote 500"
"760412263317","9795","variable","Esponja De Maquillaje De Corazon Para Polvo","","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"7822456343257","23762","variable","Esponja De Maquillaje Para Polvo En Forma De Corazon","","3","400","12","900","unico","#14 Descuento lote 400 ; #88 Descuento Nivel II lote 900"
"8588988994952","23837","simple","Esponja De Maquillaje Ref:99495","1100","3","350","12","500","unico","#12 Descuento lote 350 ; #66 Descuento Nivel II lote 500"
"7709792670011","8491","variable","Esponja De Maquillaje Rubyface Marmoleadas","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"760412263324","9791","variable","Esponja De Maquillaje Triangular Para Polvo 2","","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988785727","29997","simple","Esponja para polvo redonda 4pcs","1790","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981089327","29973","variable","Esponja para polvo triangular 2pcs","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988891947","18588","simple","Esponja Rizado Para Moño Ref:89194","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588981089365","30014","variable","Esponjas mini de maquillaje 2pcs Ref:108936","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"6903072433230","17997","variable","Espuma De Limpieza Facial Karite","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6924372659922","23820","simple","Espuma De Limpieza Facial Sas 150Ml","3490","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"760412260057","30609","simple","Espuma limpiadora Acido Hialuronico Max belle 125ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412260231","30607","simple","Espuma limpiadora Aloe Vera Max belle 125ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299965","33597","simple","Espuma Limpiadora De Pestañas Flamenco 100ml","3300","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"MGESPUMA","25016","simple","Espuma Limpiadora De Pestañas Navina 60Ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577011209","34729","simple","Espuma Limpiadora Facial Acido Hialuronico B5 Flamenco 125ml","4300","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6323956023492","40041","simple","Espuma Limpiadora Facial Aloe Vera Bubbaluu","4190","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"6903072423903","23514","simple","Espuma Limpiadora Facial Beau Visage","4500","3","1000",,,"unico","#37 Descuento lote 1000"
"8800577011223","34728","simple","Espuma Limpiadora Facial con Arroz Flamenco 125ml","4300","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6323956023065","39090","simple","Espuma limpiadora facial niacinamide bubbaluu","4190","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"760412266431-88","26123","variable","Espuma limpiadora facial SAS 200ml","","3","700","12","1300","unico","#28 Descuento lote 700 ; #108 Descuento Nivel II lote 1300"
"8800577007479","33373","simple","Espuma limpiadora facial Ushas 240g","3790","3","500","12","1100","unico","#19 Descuento lote 500 ; #99 Descuento Nivel II lote 1100"
"6323956013790","40975","simple","Exfoliante Capilar Bubbaluu 350gr Café","5500","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"6323956013752","40976","simple","Exfoliante Capilar Bubbaluu 350gr Frutilla","5500","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"6323956013776","40977","simple","Exfoliante Capilar Bubbaluu 350gr Uva","5500","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"6323956021726","38928","variable","Exfoliante corporal baño de sal bubbaluu","","3","1000","12","1500","unico","#37 Descuento lote 1000 ; #113 Descuento Nivel II lote 1500"
"6971764129679-6","26387","variable","Exfoliante corporal de bolitas Sadoer","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6959854211787","12019","variable","Exfoliante Corporal De Bubbaluu","","3","700","12","1500","unico","#28 Descuento lote 700 ; #113 Descuento Nivel II lote 1500"
"6973726251367","22654","variable","Exfoliante Corporal Flower 500Ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6942349766688","35078","variable","Exfoliante Corporal Kormesic 300g","","3","700","12","1300","unico","#28 Descuento lote 700 ; #108 Descuento Nivel II lote 1300"
"8800577006502","35009","variable","Exfoliante Corporal Max Belle 500ml","","3","700","12","1300","unico","#28 Descuento lote 700 ; #108 Descuento Nivel II lote 1300"
"6974549384560","23392","variable","Exfoliante Corporal Mi Sucka Shimmer 475G","","3","1000",,,"unico","#37 Descuento lote 1000"
"6323956013967","40974","simple","Exfoliante de Azúcar Bubbaluu 500gr Frutilla","5800","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"6323956013837","40973","simple","Exfoliante de Azúcar Bubbaluu 500gr Uva","5800","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"8800577011773","29386","simple","Exfoliante de labios Fresh Juicy","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956021351","38918","variable","Exfoliante facial baño de sal bubbaluu","","3","1000","12","1500","unico","#37 Descuento lote 1000 ; #113 Descuento Nivel II lote 1500"
"8588988805197","18578","simple","Extensiones De Cabello Ref:80519","3990","3","500","12","1500","unico","#19 Descuento lote 500 ; #113 Descuento Nivel II lote 1500"
"8588988805234","18577","simple","Extensiones De Cabello Ref:80523","3990","3","500","12","1500","unico","#19 Descuento lote 500 ; #113 Descuento Nivel II lote 1500"
"8588988819965","18576","simple","Extensiones De Cabello Ref:81996","3990","3","1500","12","2000","unico","#159 Descuento lote 1500 ; #161 Descuento Nivel II lote 2000"
"8588981002982","23445","variable","Extensiones De Pestañas Anjieer Ref:100298","","3","500","12","1100","unico","#19 Descuento lote 500 ; #99 Descuento Nivel II lote 1100"
"760412338213","20267","simple","Extensiones De Pestañas Curvatura C Flamenco","3590","3","400","12","1000","unico","#14 Descuento lote 400 ; #95 Descuento Nivel II lote 1000"
"760412338220","20268","simple","Extensiones De Pestañas Navina C-10 Mm","2300","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412292638","20270","simple","Extensiones De Pestañas Tipo A- Morado Flamenco","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7804947601213","22380","variable","Fijador De Cabello Duo 165Ml","","3","600","12","1200","unico","#24 Descuento lote 600 ; #104 Descuento Nivel II lote 1200"
"7804947611168","16790","variable","Fijador De Cabello Duo 330Ml","","3","600","12","1200","unico","#24 Descuento lote 600 ; #104 Descuento Nivel II lote 1200"
"760412262532","2578","simple","Fijador De Cejas Ushas Frutilla","2190","3","700","12","1090","unico","#28 Descuento lote 700 ; #98 Descuento Nivel II lote 1090"
"8800577006922","29397","simple","Fijador de cejas y pestañas Max belle","2090","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577001903","24753","simple","Fijador De Cejas Y Pestañas Max Belle 15Ml","2090","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577002801","24751","simple","Fijador De Maquillaje Agua De Rosas 80Ml Max Belle","2700","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009800","30604","simple","Fijador de maquillaje Flamenco 110ml","2790","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412291495","6249","variable","Fijador De Maquillaje Max Belle","","3","900","12","1400","unico","#35 Descuento lote 900 ; #110 Descuento Nivel II lote 1400"
"8800577013746","32053","simple","Fijador de maquillaje Ushas","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7822456321224","2194","simple","Frasco De 5 Esponjas De Maquillaje","2990","3","890","12","1200","unico","#34 Descuento lote 890 ; #104 Descuento Nivel II lote 1200"
"9003228676898","25005","simple","Fresa De Retiro Ceramica Cherimoya (3/32'' Large Barrel ©)","3000","3","500",,,"unico","#19 Descuento lote 500"
"77341128432169","24214","variable","Fresa De Uñas De Ceramica","","3","500",,,"unico","#19 Descuento lote 500"
"8588981119116","27926","simple","Gancheta corazon 6cm","1500,00","3","400","12","650","unico","#14 Descuento lote 400 ; #76 Descuento Nivel II lote 650"
"8588981080843","27945","variable","Gancheta de cabello 11cm","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981140950","28502","simple","Gancheta de cabello aloha colores Ref:114095","1500","3","400","12","750","unico","#14 Descuento lote 400 ; #81 Descuento Nivel II lote 750"
"8588981115477","28503","simple","Gancheta de cabello Aloha Ref:111547","1500","3","500","12","750","unico","#14 Descuento lote 400 ; #19 Descuento lote 500 ; #81 Descuento Nivel II lote 750"
"8588981072794","27929","variable","Gancheta de cabello corazon 6cm ref:107279","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988942588","20721","variable","Gancheta De Cabello De Marmol","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981119123","27930","simple","Gancheta de cabello flor 7cm ref:111912","1990,00","3","500",,,"unico","#19 Descuento lote 500"
"8588981044517","27931","variable","Gancheta de cabello Ref:104451","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988893705","20698","variable","Gancheta De Cabello Ref:89370","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588988802660","20701","simple","Gancheta De Cabello Tornasol Ref: 80266","1500","3","400",,,"unico","#14 Descuento lote 400"
"8588981015876","25372","variable","Gancheta De Corazon 6Cm","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588981009691-1","24863","variable","Gancheta De Flor Tornasol Ref: 100969","","3","400","12","750","unico","#14 Descuento lote 400 ; #81 Descuento Nivel II lote 750"
"8588988911850","22677","simple","Gancheta De Lazo Con Perlas Ref: 91185","1500","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981087491","27760","variable","Gancheta flor marmoleada 4cm","","3","400",,,"unico","#14 Descuento lote 400"
"8588988994914","23280","variable","Gancheta Flores Con Perlas","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981009769","23292","variable","Gancheta Grande Brillante","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981009745","25369","variable","Gancheta Mariposa Tornasol Ref:100974","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588988932879","20692","variable","Gancheta Metalica","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8588988794378","20695","simple","Gancheta Negra Matte","1300","3","400","12","600","unico","#14 Descuento lote 400 ; #158 Descuento Nivel II lote 600"
"8588981018747","27951","simple","Gancho de cabello Ref:101874","1000,00","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"760412311681","28922","simple","Gel Anti-Acné con Ácido hialurónico Flamenco 30g","3890,00","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"760412291051","9164","simple","Gel De Aloe Vera 170Ml","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577007332","24750","variable","Gel De Cejas 2 En 1 Febble","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6975050623124","35388","simple","Gel de Ducha Baby Powder 250ml","3500","3","1000",,,"unico","#37 Descuento lote 1000"
